timestamp_us,px,py,pz,qw,qx,qy,qz,yaw_imu,yaw_slam
1297763429,0.0794156,0.0128651,0.00303527,-0.0438338,-0.897778,-0.349412,0.264544,0,0
1297776576,0.080556,0.0117697,0.002759,-0.0508573,-0.901266,-0.352379,0.246904,0,0
1297785479,0.0813282,0.0110279,0.00257192,-0.051564,-0.902011,-0.352729,0.243516,0,0
1297795454,0.0821935,0.0101968,0.00236231,-0.0520747,-0.905599,-0.353374,0.228703,0,0
1297806460,0.0831482,0.00927981,0.00213104,-0.0529897,-0.907126,-0.353683,0.221862,0,0
1297816963,0.0840593,0.00840471,0.00191033,-0.053254,-0.908934,-0.353914,0.213887,0,0
1297820707,0.084384,0.00809277,0.00183166,-0.0537618,-0.910278,-0.353928,0.207939,0,0
1297829652,0.0851599,0.00734749,0.00164369,-0.0535453,-0.912506,-0.353799,0.198225,0,0
1297837361,0.0858286,0.00670518,0.0014817,-0.0536443,-0.913413,-0.353675,0.1942,0,0
1297854681,0.0769126,0.0151151,0.00250698,-0.0541078,-0.916488,-0.353316,0.179693,0,0
1297866059,0.0769001,0.0151124,0.0024012,-0.0524197,-0.920108,-0.35256,0.162341,0,0
1297876394,0.0768887,0.0151099,0.00230511,-0.050328,-0.922564,-0.351767,0.150346,0,0
1297893594,0.0768697,0.0151058,0.00214519,-0.0473991,-0.924625,-0.35109,0.139846,0,0
1297898048,0.0768648,0.0151047,0.00210378,-0.0444606,-0.926,-0.350554,0.132886,0,0
1297915386,0.0768457,0.0151006,0.00194258,-0.0358966,-0.929049,-0.348854,0.117812,0,0
1297923475,0.0768368,0.0150986,0.00186737,-0.0327909,-0.930144,-0.348026,0.112402,0,0
1297938509,0.0768202,0.015095,0.00172759,-0.0247429,-0.93264,-0.346086,0.0989699,0,0
1297948695,0.076809,0.0150926,0.00163289,-0.0245857,-0.932696,-0.346045,0.098628,0,0
1297958244,0.0767984,0.0150903,0.00154411,-0.0245296,-0.932716,-0.346129,0.0981538,0,0
1297964464,0.0767916,0.0150888,0.00148628,-0.025154,-0.932588,-0.346351,0.0984295,0,0
1297973352,0.0767818,0.0150866,0.00140364,-0.0256816,-0.932377,-0.346594,0.0994275,0,0
1297981976,0.0767723,0.0150846,0.00132346,-0.0260938,-0.931916,-0.346782,0.102932,0,0
1297991790,0.0767614,0.0150822,0.00123221,-0.0260608,-0.931847,-0.346804,0.103486,0,0
1297996685,0.0767561,0.015081,0.0011867,-0.025873,-0.931653,-0.34684,0.10514,0,0
1298003521,0.0767485,0.0150794,0.00112315,-0.0255654,-0.931508,-0.346814,0.106581,0,0
1298011159,0.0767401,0.0150776,0.00105213,-0.0247858,-0.930976,-0.346877,0.11111,0,0
1298019694,0.0767307,0.0150755,0.000972778,-0.0246886,-0.930924,-0.346897,0.1115,0,0
1298027053,0.0767226,0.0150738,0.000904358,-0.0240223,-0.930631,-0.346853,0.114202,0,0
1298031988,0.0767171,0.0150726,0.000858475,-0.0240413,-0.93055,-0.346722,0.115252,0,0
1298043712,0.0767042,0.0150698,0.000749471,-0.0229702,-0.930118,-0.345895,0.121279,0,0
1298051838,0.0766952,0.0150678,0.00067392,-0.0228447,-0.930052,-0.345573,0.122724,0,0
1298061834,0.0766842,0.0150654,0.000580982,-0.0225913,-0.92986,-0.344976,0.125864,0,0
1298071509,0.0766736,0.0150631,0.000491029,-0.0219645,-0.929586,-0.344221,0.129996,0,0
1298076522,0.076668,0.0150619,0.000444421,-0.0219086,-0.929491,-0.344008,0.131241,0,0
